"Time","power"
2021-08-30 00:00:00,0.0002316111111111112
2021-08-30 00:01:00,0.0003263333333333333
2021-08-30 00:02:00,0.0002475000000000001
2021-08-30 00:03:00,0.000257888888888889
2021-08-30 00:04:00,0.00022794444444444452
2021-08-30 00:05:00,0.00024505555555555565
2021-08-30 00:06:00,0.0002255000000000001
2021-08-30 00:07:00,0.00024016666666666677
2021-08-30 00:08:00,0.0002468888888888889
2021-08-30 00:09:00,0.0002517777777777779
2021-08-30 00:10:00,0.00023038888888888903
2021-08-30 00:11:00,0.00022611111111111117
2021-08-30 00:12:00,0.00023466666666666677
2021-08-30 00:13:00,0.00023283333333333343
2021-08-30 00:14:00,0.0002420000000000001
2021-08-30 00:15:00,0.0002389444444444445
2021-08-30 00:16:00,0.00023711111111111122
2021-08-30 00:17:00,0.00022122222222222232
2021-08-30 00:18:00,0.00023772222222222234
2021-08-30 00:19:00,0.0002401666666666667
2021-08-30 00:20:00,0.0002542222222222223
2021-08-30 00:21:00,0.00025788888888888894
2021-08-30 00:22:00,0.000235888888888889
2021-08-30 00:23:00,0.0002328333333333334
2021-08-30 00:24:00,0.00022794444444444457
2021-08-30 00:25:00,0.00024505555555555565
2021-08-30 00:26:00,0.000241388888888889
2021-08-30 00:27:00,0.0002554444444444445
2021-08-30 00:28:00,0.00022000000000000012
2021-08-30 00:29:00,0.00023038888888888903
2021-08-30 00:30:00,0.0002200000000000001
2021-08-30 00:31:00,0.00023650000000000006
2021-08-30 00:32:00,0.000241388888888889
2021-08-30 00:33:00,0.0002371111111111112
2021-08-30 00:34:00,0.0002377222222222223
2021-08-30 00:35:00,0.0002255000000000001
2021-08-30 00:36:00,0.00022916666666666674
2021-08-30 00:37:00,0.0002267222222222223
2021-08-30 00:38:00,0.00024444444444444454
2021-08-30 00:39:00,0.00023466666666666677
2021-08-30 00:40:00,0.0002505555555555557
2021-08-30 00:41:00,0.00022305555555555566
2021-08-30 00:42:00,0.00023466666666666677
2021-08-30 00:43:00,0.00023955555555555565
2021-08-30 00:44:00,0.0002420000000000001
2021-08-30 00:45:00,0.00023894444444444457
2021-08-30 00:46:00,0.0002420000000000001
2021-08-30 00:47:00,0.00023466666666666674
2021-08-30 00:48:00,0.00022672222222222232
2021-08-30 00:49:00,0.0002389444444444445
2021-08-30 00:50:00,0.0002340555555555556
2021-08-30 00:51:00,0.00025177777777777785
2021-08-30 00:52:00,0.00023772222222222234
2021-08-30 00:53:00,0.00023650000000000006
2021-08-30 00:54:00,0.000224888888888889
2021-08-30 00:55:00,0.00024566666666666677
2021-08-30 00:56:00,0.00022794444444444452
2021-08-30 00:57:00,0.0002462777777777779
2021-08-30 00:58:00,0.0002432222222222223
2021-08-30 00:59:00,0.0002255000000000001
2021-08-30 01:00:00,0.00022916666666666677
2021-08-30 01:01:00,0.00023100000000000009
2021-08-30 01:02:00,0.00023833333333333343
2021-08-30 01:03:00,0.00024444444444444454
2021-08-30 01:04:00,0.00024444444444444454
2021-08-30 01:05:00,0.00023283333333333345
2021-08-30 01:06:00,0.00023955555555555568
2021-08-30 01:07:00,0.000230388888888889
2021-08-30 01:08:00,0.00023222222222222234
2021-08-30 01:09:00,0.00022855555555555566
2021-08-30 01:10:00,0.0002365000000000001
2021-08-30 01:11:00,0.0002328333333333334
2021-08-30 01:12:00,0.0002273333333333334
2021-08-30 01:13:00,0.00023466666666666677
2021-08-30 01:14:00,0.00022672222222222232
2021-08-30 01:15:00,0.0002426111111111112
2021-08-30 01:16:00,0.00023344444444444454
2021-08-30 01:17:00,0.00023650000000000008
2021-08-30 01:18:00,0.00022733333333333346
2021-08-30 01:19:00,0.00024138888888888894
2021-08-30 01:20:00,0.00023222222222222226
2021-08-30 01:21:00,0.00023833333333333343
2021-08-30 01:22:00,0.00022305555555555566
2021-08-30 01:23:00,0.00024016666666666677
2021-08-30 01:24:00,0.0002316111111111112
2021-08-30 01:25:00,0.008032444444444444
2021-08-30 01:26:00,0.0153065
