"Time","power"
2021-08-20 07:30:00,0.0002627777777777778
2021-08-20 07:31:00,0.00025116666666666674
2021-08-20 07:32:00,0.00025605555555555565
2021-08-20 07:33:00,0.00025605555555555554
2021-08-20 07:34:00,0.00026705555555555564
2021-08-20 07:35:00,0.0002646111111111112
2021-08-20 07:36:00,0.000253
2021-08-20 07:37:00,0.0003232777777777778
2021-08-20 07:38:00,0.0004980555555555555
2021-08-20 07:39:00,0.0007137777777777777
2021-08-20 07:40:00,0.0006948333333333332
2021-08-20 07:41:00,0.0007168333333333332
2021-08-20 07:42:00,0.0007192777777777779
2021-08-20 07:43:00,0.0006936111111111111
2021-08-20 07:44:00,0.010365666666666669
2021-08-20 07:45:00,0.015485555555555558
2021-08-20 07:46:00,0.014962444444444447
2021-08-20 07:47:00,0.01549288888888889
2021-08-20 07:48:00,0.015531388888888891
2021-08-20 07:49:00,0.015577833333333336
2021-08-20 07:50:00,0.015019277777777779
2021-08-20 07:51:00,0.005523222222222226
2021-08-20 07:52:00,0.00029211111111111115
2021-08-20 07:53:00,0.0002682777777777778
2021-08-20 07:54:00,0.00025788888888888894
2021-08-20 07:55:00,0.0002615555555555557
2021-08-20 07:56:00,0.0002633888888888889
2021-08-20 07:57:00,0.0002536111111111111
2021-08-20 07:58:00,0.0002676666666666666
2021-08-20 07:59:00,0.00026705555555555554
2021-08-20 08:00:00,0.0002566666666666667
2021-08-20 08:01:00,0.0057664444444444456
2021-08-20 08:02:00,0.005579444444444446
2021-08-20 08:03:00,0.005457222222222223
2021-08-20 08:04:00,0.005700444444444444
2021-08-20 08:05:00,0.005693111111111112
2021-08-20 08:06:00,0.005512222222222223
2021-08-20 08:07:00,0.005685777777777779
2021-08-20 08:08:00,0.005688833333333335
2021-08-20 08:09:00,0.0030763333333333337
2021-08-20 08:10:00,0.00025666666666666665
2021-08-20 08:11:00,0.000257888888888889
2021-08-20 08:12:00,0.0002682777777777778
2021-08-20 08:13:00,0.00026461111111111124
2021-08-20 08:14:00,0.00026094444444444445
2021-08-20 08:15:00,0.00025483333333333337
2021-08-20 08:16:00,0.0002633888888888889
2021-08-20 08:17:00,0.00026766666666666665
2021-08-20 08:18:00,0.00033977777777777777
2021-08-20 08:19:00,0.0005689444444444445
2021-08-20 08:20:00,0.0007229444444444445
2021-08-20 08:21:00,0.0005891111111111112
2021-08-20 08:22:00,0.0002798888888888889
2021-08-20 08:23:00,0.00025911111111111116
2021-08-20 08:24:00,0.00026827777777777787
2021-08-20 08:25:00,0.0002640000000000001
2021-08-20 08:26:00,0.0002487222222222223
2021-08-20 08:27:00,0.000252388888888889
2021-08-20 08:28:00,0.00026461111111111113
2021-08-20 08:29:00,0.00026216666666666673
2021-08-20 08:30:00,0.0002572777777777778
2021-08-20 08:31:00,0.0002768333333333334
2021-08-20 08:32:00,0.00027133333333333333
2021-08-20 08:33:00,0.00025238888888888886
2021-08-20 08:34:00,0.003081222222222222
2021-08-20 08:35:00,0.00536188888888889
2021-08-20 08:36:00,0.005819611111111111
2021-08-20 08:37:00,0.0061098888888888895
2021-08-20 08:38:00,0.006136777777777778
2021-08-20 08:39:00,0.005939388888888889
2021-08-20 08:40:00,0.011719277777777778
2021-08-20 08:41:00,0.018002722222222226
2021-08-20 08:42:00,0.01572388888888889
2021-08-20 08:43:00,0.015180000000000003
2021-08-20 08:44:00,0.015766055555555554
2021-08-20 08:45:00,0.015704333333333334
2021-08-20 08:46:00,0.015153111111111107
2021-08-20 08:47:00,0.015638944444444438
2021-08-20 08:48:00,0.015660333333333335
2021-08-20 08:49:00,0.015651777777777775
2021-08-20 08:50:00,0.015189166666666667
2021-08-20 08:51:00,0.01580944444444445
2021-08-20 08:52:00,0.015827166666666666
2021-08-20 08:53:00,0.01524661111111111
2021-08-20 08:54:00,0.015798444444444438
2021-08-20 08:55:00,0.014571333333333332
2021-08-20 08:56:00,0.0007247777777777777
2021-08-20 08:57:00,0.00036116666666666643
2021-08-20 08:58:00,0.00026461111111111113
2021-08-20 08:59:00,0.00027011111111111116
2021-08-20 09:00:00,0.00027744444444444447
2021-08-20 09:01:00,0.00027805555555555553
2021-08-20 09:02:00,0.00026888888888888893
2021-08-20 09:03:00,0.00025300000000000013
2021-08-20 09:04:00,0.00026155555555555556
2021-08-20 09:05:00,0.00027744444444444447
2021-08-20 09:06:00,0.0002585
2021-08-20 09:07:00,0.0002597222222222223
2021-08-20 09:08:00,0.0002572777777777778
2021-08-20 09:09:00,0.0002719444444444445
2021-08-20 09:10:00,0.0002536111111111112
2021-08-20 09:11:00,0.00028844444444444447
2021-08-20 09:12:00,0.0002517777777777778
2021-08-20 09:13:00,0.0002652222222222222
2021-08-20 09:14:00,0.00026338888888888896
2021-08-20 09:15:00,0.0002517777777777779
2021-08-20 09:16:00,0.000264
2021-08-20 09:17:00,0.00025911111111111116
2021-08-20 09:18:00,0.0002707222222222222
2021-08-20 09:19:00,0.0002523888888888889
2021-08-20 09:20:00,0.00026033333333333334
2021-08-20 09:21:00,0.0002646111111111111
2021-08-20 09:22:00,0.0002487222222222223
2021-08-20 09:23:00,0.0002627777777777778
2021-08-20 09:24:00,0.0002530000000000001
2021-08-20 09:25:00,0.0002615555555555555
2021-08-20 09:26:00,0.0002627777777777777
2021-08-20 09:27:00,0.00026644444444444437
2021-08-20 09:28:00,0.0002627777777777778
2021-08-20 09:29:00,0.00027561111111111113
2021-08-20 09:30:00,0.00027011111111111105
2021-08-20 09:31:00,0.00024933333333333334
