"Time","power"
2021-09-03 00:00:00,0.00023100000000000009
2021-09-03 00:01:00,0.00039538888888888886
2021-09-03 00:02:00,0.000241388888888889
2021-09-03 00:03:00,0.00024016666666666677
2021-09-03 00:04:00,0.0002615555555555557
2021-09-03 00:05:00,0.00024750000000000005
2021-09-03 00:06:00,0.00022122222222222226
2021-09-03 00:07:00,0.00022488888888888897
2021-09-03 00:08:00,0.00024016666666666674
2021-09-03 00:09:00,0.000257888888888889
2021-09-03 00:10:00,0.0002530000000000001
2021-09-03 00:11:00,0.0002371111111111112
2021-09-03 00:12:00,0.00023711111111111122
2021-09-03 00:13:00,0.00022183333333333346
2021-09-03 00:14:00,0.00023588888888888897
2021-09-03 00:15:00,0.00023038888888888892
2021-09-03 00:16:00,0.00023833333333333345
2021-09-03 00:17:00,0.00024444444444444454
2021-09-03 00:18:00,0.0002481111111111113
2021-09-03 00:19:00,0.00025605555555555565
2021-09-03 00:20:00,0.00023955555555555568
2021-09-03 00:21:00,0.0002389444444444446
2021-09-03 00:22:00,0.00023344444444444451
2021-09-03 00:23:00,0.0002481111111111112
2021-09-03 00:24:00,0.0002499444444444445
2021-09-03 00:25:00,0.00024016666666666677
2021-09-03 00:26:00,0.0002444444444444445
2021-09-03 00:27:00,0.0002554444444444445
2021-09-03 00:28:00,0.00024016666666666674
2021-09-03 00:29:00,0.000246888888888889
2021-09-03 00:30:00,0.0002438333333333334
2021-09-03 00:31:00,0.00023466666666666674
2021-09-03 00:32:00,0.00024811111111111117
2021-09-03 00:33:00,0.000246888888888889
2021-09-03 00:34:00,0.00026277777777777785
2021-09-03 00:35:00,0.00024077777777777785
2021-09-03 00:36:00,0.00024994444444444456
2021-09-03 00:37:00,0.0002542222222222223
2021-09-03 00:38:00,0.00024688888888888894
2021-09-03 00:39:00,0.0002530000000000001
2021-09-03 00:40:00,0.00023833333333333337
2021-09-03 00:41:00,0.00023038888888888897
2021-09-03 00:42:00,0.00024016666666666677
2021-09-03 00:43:00,0.00025238888888888896
2021-09-03 00:44:00,0.0002432222222222222
2021-09-03 00:45:00,0.00023833333333333345
2021-09-03 00:46:00,0.0002426111111111112
2021-09-03 00:47:00,0.00024444444444444454
2021-09-03 00:48:00,0.00023955555555555557
2021-09-03 00:49:00,0.0002572777777777778
2021-09-03 00:50:00,0.0002530000000000001
2021-09-03 00:51:00,0.00023955555555555565
