,0
2012-08-09 00:00:00,5.879678407100104
2012-08-09 01:00:00,5.7116716769475095
2012-08-09 02:00:00,4.261011223752086
2012-08-09 03:00:00,4.237014457186408
2012-08-09 04:00:00,6.315055467003936
2012-08-09 05:00:00,4.9532882521423
2012-08-09 06:00:00,4.1613068169316625
2012-08-09 07:00:00,5.203184588370045
2012-08-09 08:00:00,5.996117554653989
2012-08-09 09:00:00,4.050708654466111
2012-08-09 10:00:00,4.90562055584035
2012-08-09 11:00:00,6.482451976533959
2012-08-09 12:00:00,6.078527439308982
2012-08-09 13:00:00,4.1300938623356025
2012-08-09 14:00:00,5.309585102406316
2012-08-09 15:00:00,5.969508482387737
2012-08-09 16:00:00,5.576892263334283
2012-08-09 17:00:00,5.170526025532481
2012-08-09 18:00:00,6.553909855567707
2012-08-09 19:00:00,6.250080173296015
2012-08-09 20:00:00,5.744490959726901
2012-08-09 21:00:00,4.987219200992413
2012-08-09 22:00:00,5.2015152414887105
2012-08-09 23:00:00,5.159149887580989
2012-08-10 00:00:00,6.6008545626021915
2012-08-10 01:00:00,3.1640403049254684
2012-08-10 02:00:00,3.233210353655412
2012-08-10 03:00:00,6.2352395799357945
2012-08-10 04:00:00,5.573414997245526
2012-08-10 05:00:00,3.3365866344725914
2012-08-10 06:00:00,4.337041562553584
2012-08-10 07:00:00,5.981073788634426
2012-08-10 08:00:00,4.845951617903143
2012-08-10 09:00:00,3.747075813182755
2012-08-10 10:00:00,4.895948181491672
2012-08-10 11:00:00,5.563009757674269
2012-08-10 12:00:00,4.496916977285941
2012-08-10 13:00:00,4.17045089852806
2012-08-10 14:00:00,5.1042439357450196
2012-08-10 15:00:00,5.182905955743093
2012-08-10 16:00:00,4.408140486883396
2012-08-10 17:00:00,4.500223267679349
2012-08-10 18:00:00,5.11208311313689
2012-08-10 19:00:00,4.914388328849434
2012-08-10 20:00:00,4.456588647947112
2012-08-10 21:00:00,4.709452257524331
2012-08-10 22:00:00,5.031020333949582
2012-08-10 23:00:00,4.760770299410048
2012-08-11 00:00:00,5.761260339278864
2012-08-11 01:00:00,2.9836375871878493
2012-08-11 02:00:00,3.551971625042119
2012-08-11 03:00:00,5.771855069607222
2012-08-11 04:00:00,4.773415917623685
2012-08-11 05:00:00,3.205118661753317
2012-08-11 06:00:00,4.3433147186239704
2012-08-11 07:00:00,5.372443257949384
2012-08-11 08:00:00,4.220898374048441
2012-08-11 09:00:00,3.6357852276754277
2012-08-11 10:00:00,4.697067832955885
2012-08-11 11:00:00,4.941452051436545
2012-08-11 12:00:00,4.026183227606097
2012-08-11 13:00:00,4.026594873809258
2012-08-11 14:00:00,4.769649862950005
2012-08-11 15:00:00,4.607761464371353
2012-08-11 16:00:00,4.0395033057318965
2012-08-11 17:00:00,4.294465153849143
2012-08-11 18:00:00,4.7004913054680575
2012-08-11 19:00:00,4.405183420488478
2012-08-11 20:00:00,4.139647958643815
2012-08-11 21:00:00,4.437169983447961
2012-08-11 22:00:00,4.5881286456994115
2012-08-11 23:00:00,4.313708264073472
2012-08-12 00:00:00,5.868244111048046
2012-08-12 01:00:00,2.6850453043660076
2012-08-12 02:00:00,3.524336998993757
2012-08-12 03:00:00,5.54830838112145
2012-08-12 04:00:00,5.081399972026347
2012-08-12 05:00:00,3.17149235456039
2012-08-12 06:00:00,4.073181352435604
2012-08-12 07:00:00,5.06015164643798
2012-08-12 08:00:00,4.329357412616638
2012-08-12 09:00:00,3.238244094251405
2012-08-12 10:00:00,4.881573963008761
2012-08-12 11:00:00,5.742817162181183
2012-08-12 12:00:00,4.718875809667355
2012-08-12 13:00:00,3.5333861613829005
2012-08-12 14:00:00,4.76057438189207
2012-08-12 15:00:00,5.2623976575882345
2012-08-12 16:00:00,4.895896546207678
2012-08-12 17:00:00,4.434134771439728
2012-08-12 18:00:00,5.396131472046233
2012-08-12 19:00:00,5.562772817480199
2012-08-12 20:00:00,5.28132661692566
2012-08-12 21:00:00,4.16355401358441
2012-08-12 22:00:00,4.188575397338829
2012-08-12 23:00:00,4.615553943843708
2012-08-13 00:00:00,3.588414665067476
2012-08-13 01:00:00,4.257652415890006
2012-08-13 02:00:00,5.817716049964364
2012-08-13 03:00:00,4.970686205402607
2012-08-13 04:00:00,4.070629758393871
2012-08-13 05:00:00,4.836808002269914
2012-08-13 06:00:00,5.325564341989144
2012-08-13 07:00:00,4.6843908413885575
2012-08-13 08:00:00,4.46767675720619
2012-08-13 09:00:00,4.96419003146157
2012-08-13 10:00:00,5.0184704856960565
2012-08-13 11:00:00,4.656512007234361
2012-08-13 12:00:00,4.6904621470241885
2012-08-13 13:00:00,4.939671053646357
2012-08-13 14:00:00,4.865914542777608
2012-08-13 15:00:00,4.704420031439585
2012-08-13 16:00:00,4.788839836654924
2012-08-13 17:00:00,4.8861931100444655
2012-08-13 18:00:00,4.807055901695816
2012-08-13 19:00:00,4.754016828501347
2012-08-13 20:00:00,4.82057565973458
2012-08-13 21:00:00,4.844793518954639
2012-08-13 22:00:00,4.792889183618246
2012-08-13 23:00:00,4.786129137315732
2012-08-14 00:00:00,5.065363629461382
2012-08-14 01:00:00,4.084392872733633
2012-08-14 02:00:00,4.34520865329943
2012-08-14 03:00:00,5.791805054646179
2012-08-14 04:00:00,5.182889498325595
2012-08-14 05:00:00,4.0973570506548045
2012-08-14 06:00:00,4.849967443271743
2012-08-14 07:00:00,5.299325812746557
2012-08-14 08:00:00,4.626238163455198
2012-08-14 09:00:00,4.528718506989716
2012-08-14 10:00:00,5.020993771621988
2012-08-14 11:00:00,4.925003827912427
2012-08-14 12:00:00,4.617522817522793
2012-08-14 13:00:00,4.7838920428279215
2012-08-14 14:00:00,4.940611048366206
2012-08-14 15:00:00,4.774843266621536
2012-08-14 16:00:00,4.721400434327794
2012-08-14 17:00:00,4.852836617524943
2012-08-14 18:00:00,4.846505131929041
2012-08-14 19:00:00,4.758232556724094
2012-08-14 20:00:00,4.791502300926695
2012-08-14 21:00:00,4.84127713410124
2012-08-14 22:00:00,4.802101830332489
2012-08-14 23:00:00,4.780722752740653
2012-08-15 00:00:00,5.869565645381253
2012-08-15 01:00:00,3.5154957167147547
2012-08-15 02:00:00,3.778924569250782
2012-08-15 03:00:00,5.581557255639263
2012-08-15 04:00:00,5.593529188370511
2012-08-15 05:00:00,3.7320306529653324
2012-08-15 06:00:00,4.156423395080286
2012-08-15 07:00:00,5.3886919625072
2012-08-15 08:00:00,5.08276921268777
2012-08-15 09:00:00,3.9475148709499415
2012-08-15 10:00:00,5.051325408848527
2012-08-15 11:00:00,5.828752266053426
2012-08-15 12:00:00,5.109949565924133
2012-08-15 13:00:00,4.288636079582723
2012-08-15 14:00:00,5.236001843601092
2012-08-15 15:00:00,5.380039398711216
2012-08-15 16:00:00,4.975380550211149
2012-08-15 17:00:00,4.967176945975082
2012-08-15 18:00:00,5.981891020409805
2012-08-15 19:00:00,5.9168719506201155
2012-08-15 20:00:00,5.343040226703284
2012-08-15 21:00:00,4.4501281720298005
2012-08-15 22:00:00,4.663486489406349
2012-08-15 23:00:00,5.1614790519370395
