,0
2012-08-09 00:00:00,1.895217121745644
2012-08-09 01:00:00,3.3917827974510155
2012-08-09 02:00:00,2.374004532137946
2012-08-09 03:00:00,2.660462093485676
2012-08-09 04:00:00,2.339278680291639
2012-08-09 05:00:00,2.4612969314778437
2012-08-09 06:00:00,2.469061914415606
2012-08-09 07:00:00,2.640053037507301
2012-08-09 08:00:00,2.812276109453144
2012-08-09 09:00:00,3.0550050704250253
2012-08-09 10:00:00,3.311401506375157
2012-08-09 11:00:00,3.5864696479338223
2012-08-09 12:00:00,3.8499891771170023
2012-08-09 13:00:00,4.090281408376447
2012-08-09 14:00:00,4.288014458908087
2012-08-09 15:00:00,4.431702205201195
2012-08-09 16:00:00,4.510905327122954
2012-08-09 17:00:00,4.520899748982291
2012-08-09 18:00:00,4.460918946479472
2012-08-09 19:00:00,4.335317534034956
2012-08-09 20:00:00,4.152694082857242
2012-08-09 21:00:00,3.925609865420458
2012-08-09 22:00:00,3.669569733904669
2012-08-09 23:00:00,3.402050496203072
2012-08-10 00:00:00,1.5409326789249405
2012-08-10 01:00:00,1.189993054034958
2012-08-10 02:00:00,1.8952434255717703
2012-08-10 03:00:00,1.5387648225534567
2012-08-10 04:00:00,1.5578719500969869
2012-08-10 05:00:00,1.661092192991991
2012-08-10 06:00:00,1.8475013677932626
2012-08-10 07:00:00,2.1109004844137957
2012-08-10 08:00:00,2.440116426623357
2012-08-10 09:00:00,2.8196205375784475
2012-08-10 10:00:00,3.2304349168017845
2012-08-10 11:00:00,3.651267804772922
2012-08-10 12:00:00,4.059804870964282
2012-08-10 13:00:00,4.43407288659627
2012-08-10 14:00:00,4.753787477299322
2012-08-10 15:00:00,5.001597724087359
2012-08-10 16:00:00,5.164147231136146
2012-08-10 17:00:00,5.232883436492344
2012-08-10 18:00:00,5.204563583251024
2012-08-10 19:00:00,5.08142577202165
2012-08-10 20:00:00,4.871015536857278
2012-08-10 21:00:00,4.585680951588583
2012-08-10 22:00:00,4.2417708757670365
2012-08-10 23:00:00,3.8585901534367175
2012-08-11 00:00:00,0.4726362521307004
2012-08-11 01:00:00,3.2411870775097675
2012-08-11 02:00:00,1.879890697169677
2012-08-11 03:00:00,2.421704715164693
2012-08-11 04:00:00,1.9417923778374908
2012-08-11 05:00:00,2.2271670269560864
2012-08-11 06:00:00,2.296954816091042
2012-08-11 07:00:00,2.5738909226959517
2012-08-11 08:00:00,2.7400585626355287
2012-08-11 09:00:00,2.9239547108046953
2012-08-11 10:00:00,3.0478823259173633
2012-08-11 11:00:00,3.165851875142793
2012-08-11 12:00:00,3.2719751715954044
2012-08-11 13:00:00,3.395673566213439
2012-08-11 14:00:00,3.5400131713690315
2012-08-11 15:00:00,3.705211910906287
2012-08-11 16:00:00,3.8707155594202582
2012-08-11 17:00:00,4.00675549203883
